,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
0,0.5936619718309859,0.5936619718309859,0.0234612640532102,0.5987123185058141,0.0230281728810494,0.5987123185058141,0.0230281728810494,0.4272300469483568,0.0,0.3809713807481144,0.0,0.3809713807481144,0.0,0.5375586854460094,0.0,0.482552967493679,0.0,0.482552967493679,0.0,25013320,25013320,20.88931155204773,False,1,476b1d14,2023-10-26_17-24-45,1698341085,20.88931155204773,373731,c8afe81c666d,172.17.0.3,20.88931155204773,1,64,4,86,3,2,2.764771305939354e-05,1.9894224878247017e-06,14,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_476b1d14_1_batch_size=64,kernel=4,latent_dim=86,num_CL=3,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=14_2023-10-26_17-24-14",,,
1,0.6056338028169014,0.5957746478873238,0.010849032871635,0.5655680497180461,0.0105341049160721,0.5655680497180459,0.0105341049160721,0.6056338028169014,0.0,0.5586732960738633,0.0,0.5586732960738634,0.0,0.3896713615023474,0.0,0.3209659855091327,0.0,0.3209659855091327,0.0,100165662,100165662,33.445812702178955,False,1,9cb66704,2023-10-26_17-25-07,1698341107,33.445812702178955,377888,c8afe81c666d,172.17.0.3,33.445812702178955,1,64,3,600,3,3,0.00010327207018795592,2.1933455530404147e-06,20,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_9cb66704_2_batch_size=64,kernel=3,latent_dim=600,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=20_2023-10-26_17-24-24",,,
2,0.5084507042253521,0.5084507042253521,0.0075117370892018,0.5121410614813066,0.0076588533443393,0.5121410614813067,0.0076588533443393,0.4624413145539906,0.0,0.4638159381151466,0.0,0.4638159381151466,0.0,0.4154929577464789,0.0,0.3739866719321082,0.0,0.3739866719321083,0.0,53351936,53351936,66.1652979850769,True,1,62522c22,2023-10-26_17-25-50,1698341150,66.1652979850769,378010,c8afe81c666d,172.17.0.3,66.1652979850769,1,64,3,239,3,3,0.0002554994207543594,3.1959785502963534e-06,15,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_62522c22_3_batch_size=64,kernel=3,latent_dim=239,num_CL=3,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_CL=15_2023-10-26_17-24-34",,,
3,0.6525821596244132,0.6525821596244132,0.0124213676575802,0.6530847270374489,0.0127182356490686,0.6530847270374489,0.0127182356490686,0.5211267605633803,0.0,0.4600974748148155,0.0,0.4600974748148154,0.0,0.5070422535211268,0.0,0.4260000836234019,0.0,0.426000083623402,0.0,278007587,278007587,36.56761431694031,False,1,d7ef80b5,2023-10-26_17-25-22,1698341122,36.56761431694031,373731,c8afe81c666d,172.17.0.3,36.56761431694031,1,64,4,591,3,4,2.480137095667193e-05,9.42053254982789e-06,29,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_d7ef80b5_4_batch_size=64,kernel=4,latent_dim=591,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=29_2023-10-26_17-24-44",,,
4,0.4964788732394366,0.4964788732394366,0.0106154169526713,0.5086075360819732,0.0104964342943383,0.5086075360819732,0.0104964342943383,0.4929577464788732,0.0,0.5026688091884483,0.0,0.5026688091884484,0.0,0.4553990610328638,0.0,0.4117960305335166,0.0,0.4117960305335166,0.0,2239069,2239069,305.479510307312,True,1,6b3c6785,2023-10-26_17-30-02,1698341402,305.479510307312,378224,c8afe81c666d,172.17.0.3,305.479510307312,1,128,3,92,4,3,1.6557547279064936e-05,3.918947813605349e-06,3,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_6b3c6785_5_batch_size=128,kernel=3,latent_dim=92,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=3_2023-10-26_17-24-45",,,
5,0.634037558685446,0.634037558685446,0.011521494076815,0.6334838387231164,0.0116723399208345,0.6334838387231164,0.0116723399208345,0.352112676056338,0.0,0.2886991372854545,0.0,0.2886991372854545,0.0,0.5821596244131455,0.0,0.5760079786709159,0.0,0.5760079786709158,0.0,68848973,68848973,157.6927525997162,True,1,9c3c0f60,2023-10-26_17-27-44,1698341264,157.6927525997162,378375,c8afe81c666d,172.17.0.3,157.6927525997162,1,128,4,223,3,2,0.0002467428738618291,7.718608344094747e-06,23,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_9c3c0f60_6_batch_size=128,kernel=4,latent_dim=223,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_CL=23_2023-10-26_17-24-56",,,
6,0.6610328638497653,0.6610328638497653,0.012736769921362,0.6628973301917587,0.0130325337875472,0.6628973301917588,0.0130325337875471,0.431924882629108,0.0,0.386676638659478,0.0,0.3866766386594779,0.0,0.5845070422535211,0.0,0.5467928283750295,0.0,0.5467928283750294,0.0,191208354,191208354,34.36709022521973,False,1,9cc46c26,2023-10-26_17-25-42,1698341142,34.36709022521973,377888,c8afe81c666d,172.17.0.3,34.36709022521973,1,128,3,650,3,3,4.990742318086314e-05,7.69590053271617e-06,28,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_9cc46c26_7_batch_size=128,kernel=3,latent_dim=650,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=28_2023-10-26_17-25-07",,,
7,0.5967136150234742,0.5967136150234742,0.0163242616438626,0.6022805393643319,0.0163140350572635,0.6022805393643318,0.0163140350572635,0.4718309859154929,0.0,0.4181475028359303,0.0,0.4181475028359303,0.0,0.4225352112676056,0.0,0.3502833530930427,0.0,0.3502833530930427,0.0,63589813,63589813,23.222331047058105,True,1,f7eec174,2023-10-26_17-25-41,1698341141,23.222331047058105,378503,c8afe81c666d,172.17.0.3,23.222331047058105,1,64,2,97,4,4,0.00013176698015106904,4.327060218008612e-06,14,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_f7eec174_8_batch_size=64,kernel=2,latent_dim=97,num_CL=4,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_CL=14_2023-10-26_17-25-07",,,
8,0.665962441314554,0.665962441314554,0.0171554332306041,0.6679695604761219,0.0166052484229898,0.6679695604761219,0.0166052484229898,0.4577464788732394,0.0,0.3992992372420973,0.0,0.3992992372420973,0.0,0.5305164319248826,0.0,0.4798392251521878,0.0,0.4798392251521879,0.0,108528366,108528366,55.17742609977722,False,1,6d806d46,2023-10-26_17-26-17,1698341177,55.17742609977722,373731,c8afe81c666d,172.17.0.3,55.17742609977722,1,64,3,560,4,2,1.2335764632326586e-05,2.7864391721541697e-06,28,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_6d806d46_9_batch_size=64,kernel=3,latent_dim=560,num_CL=4,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=28_2023-10-26_17-25-18",,,
9,0.4302816901408451,0.4302816901408451,0.0082694436402856,0.4311799976891494,0.0088994966580138,0.4311799976891494,0.0088994966580138,0.3990610328638497,0.0,0.3897739481921827,0.0,0.3897739481921828,0.0,0.3309859154929577,0.0,0.2820053406407105,0.0,0.2820053406407105,0.0,47360823,47360823,152.48102855682373,True,1,8d1facfc,2023-10-26_17-28-04,1698341284,152.48102855682373,378831,c8afe81c666d,172.17.0.3,152.48102855682373,1,64,3,702,3,4,2.9392920138165984e-05,4.531956200837823e-06,11,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p200/my_objective_function_8d1facfc_10_batch_size=64,kernel=3,latent_dim=702,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=11_2023-10-26_17-25-22",,,
