,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
0,0.568075117370892,0.5436619718309859,0.0096329974313066,0.5496957956149802,0.0094038414106542,0.5496957956149802,0.0094038414106542,0.568075117370892,0.0,0.5749159488000676,0.0,0.5749159488000675,0.0,0.4366197183098591,0.0,0.3867989159379887,0.0,0.3867989159379887,0.0,216069804,216069804,64.56274557113647,True,1,94925000,2023-10-26_11-25-31,1698319531,64.56274557113647,357840,c8afe81c666d,172.17.0.3,64.56274557113647,1,128,3,161,4,3,1.6702739253070465e-05,3.7188537343490095e-06,31,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_94925000_1_batch_size=128,kernel=3,latent_dim=161,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=31_2023-10-26_11-24-08",,,
1,0.4650234741784038,0.4650234741784038,0.0094160427794044,0.448577589931467,0.0087573779407002,0.448577589931467,0.0087573779407002,0.3896713615023474,0.0,0.3691326823024377,0.0,0.3691326823024378,0.0,0.2957746478873239,0.0,0.2337711527329407,0.0,0.2337711527329407,0.0,83871474,83871474,73.56077837944031,True,1,e295e1c1,2023-10-26_11-25-53,1698319553,73.56077837944031,357960,c8afe81c666d,172.17.0.3,73.56077837944031,1,64,3,208,3,4,0.0002639071922491605,5.442202996478587e-06,16,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_e295e1c1_2_batch_size=64,kernel=3,latent_dim=208,num_CL=3,num_HL=4,opt_lr=0.0003,opt_wd=0.0000,size_CL=16_2023-10-26_11-24-27",,,
2,0.6126760563380282,0.6126760563380282,0.0110602995205537,0.6177892287215547,0.0107979721976966,0.6177892287215547,0.0107979721976966,0.4436619718309859,0.0,0.3978227355989295,0.0,0.3978227355989295,0.0,0.4718309859154929,0.0,0.4179766787774641,0.0,0.4179766787774641,0.0,23118204,23118204,26.044302225112915,False,1,13eccce3,2023-10-26_11-25-19,1698319519,26.044302225112915,358082,c8afe81c666d,172.17.0.3,26.044302225112915,1,64,3,94,3,3,2.256501069004352e-05,9.895336434376351e-06,10,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_13eccce3_3_batch_size=64,kernel=3,latent_dim=94,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=10_2023-10-26_11-24-39",,,
3,0.5992957746478873,0.5992957746478873,0.010447987363506,0.6018466361021103,0.0105309011330999,0.6018466361021103,0.0105309011330999,0.3943661971830985,0.0,0.3448063098800402,0.0,0.3448063098800401,0.0,0.488262910798122,0.0,0.43852504584605,0.0,0.43852504584605,0.0,6872928,6872928,106.90627765655518,True,1,9c3406d2,2023-10-26_11-26-52,1698319612,106.90627765655518,358204,c8afe81c666d,172.17.0.3,106.90627765655518,1,128,3,143,3,2,0.0003853594808410116,7.253076976072063e-06,7,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_9c3406d2_4_batch_size=128,kernel=3,latent_dim=143,num_CL=3,num_HL=2,opt_lr=0.0004,opt_wd=0.0000,size_CL=7_2023-10-26_11-24-53",,,
4,0.5612676056338028,0.5612676056338028,0.0127042808711125,0.5686828106165913,0.012596029780463,0.5686828106165913,0.012596029780463,0.352112676056338,0.0,0.3249971383549913,0.0,0.3249971383549913,0.0,0.4178403755868544,0.0,0.3398119161782347,0.0,0.3398119161782347,0.0,16204248,16204248,24.958170652389526,True,1,f5db8223,2023-10-26_11-25-40,1698319540,24.958170652389526,358326,c8afe81c666d,172.17.0.3,24.958170652389526,1,64,2,240,4,3,1.6373893789608674e-05,8.667191895841917e-06,8,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_f5db8223_5_batch_size=64,kernel=2,latent_dim=240,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=8_2023-10-26_11-25-05",,,
5,0.6091549295774648,0.6091549295774648,0.0105110859987033,0.6134114956365367,0.0101950485280318,0.6134114956365366,0.0101950485280318,0.4389671361502347,0.0,0.3986952103585826,0.0,0.3986952103585826,0.0,0.539906103286385,0.0,0.5076352524533568,0.0,0.5076352524533568,0.0,25007507,25007507,18.719783544540405,False,1,a18b5f00,2023-10-26_11-25-38,1698319538,18.719783544540405,358082,c8afe81c666d,172.17.0.3,18.719783544540405,1,64,3,43,3,2,9.501809975328298e-05,7.660017204435575e-06,14,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_a18b5f00_6_batch_size=64,kernel=3,latent_dim=43,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=14_2023-10-26_11-25-15",,,
6,0.6511737089201878,0.6511737089201878,0.0090428921522339,0.6565114285294084,0.0090009417164503,0.6565114285294084,0.0090009417164502,0.4765258215962441,0.0,0.4224742294504668,0.0,0.4224742294504668,0.0,0.5023474178403756,0.0,0.4261411342167036,0.0,0.4261411342167035,0.0,28770513,28770513,22.607305765151978,False,1,1e71e0b0,2023-10-26_11-25-53,1698319553,22.607305765151978,358541,c8afe81c666d,172.17.0.3,22.607305765151978,1,64,2,152,4,3,9.858026392555526e-05,5.61229747624807e-06,11,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_1e71e0b0_7_batch_size=64,kernel=2,latent_dim=152,num_CL=4,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=11_2023-10-26_11-25-19",,,
7,0.6359154929577465,0.6359154929577465,0.015867224991663,0.6399915377071136,0.0160299019012346,0.6399915377071136,0.0160299019012346,0.5211267605633803,0.0,0.4820591945187792,0.0,0.4820591945187792,0.0,0.5140845070422535,0.0,0.4315667140753897,0.0,0.4315667140753897,0.0,198273222,198273222,25.296802043914795,False,1,bc02ca0e,2023-10-26_11-25-57,1698319557,25.296802043914795,357840,c8afe81c666d,172.17.0.3,25.296802043914795,1,128,3,91,3,4,0.0002224852987635681,6.911151713284492e-07,25,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_bc02ca0e_8_batch_size=128,kernel=3,latent_dim=91,num_CL=3,num_HL=4,opt_lr=0.0002,opt_wd=0.0000,size_CL=25_2023-10-26_11-25-30",,,
8,0.4671361502347418,0.437793427230047,0.0056776463016187,0.3769279209396106,0.0074213004389926,0.3769279209396106,0.0074213004389926,0.4671361502347418,0.0,0.4038256569331035,0.0,0.4038256569331035,0.0,0.4366197183098591,0.0,0.3821165539386486,0.0,0.3821165539386487,0.0,155651125,155651125,61.22231340408325,True,1,a9246727,2023-10-26_11-26-39,1698319599,61.22231340408325,358082,c8afe81c666d,172.17.0.3,61.22231340408325,1,128,3,219,3,3,0.0007262076788242807,2.3006832047661954e-06,26,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_a9246727_9_batch_size=128,kernel=3,latent_dim=219,num_CL=3,num_HL=3,opt_lr=0.0007,opt_wd=0.0000,size_CL=26_2023-10-26_11-25-31",,,
9,0.5676056338028169,0.5676056338028169,0.0101129855533042,0.5695199371122455,0.0092533101588941,0.5695199371122455,0.0092533101588942,0.4014084507042254,0.0,0.356948619341924,0.0,0.356948619341924,0.0,0.431924882629108,0.0,0.3933069718994916,0.0,0.3933069718994915,0.0,122707897,122707897,53.76282453536987,True,1,e781ef61,2023-10-26_11-26-34,1698319594,53.76282453536987,358326,c8afe81c666d,172.17.0.3,53.76282453536987,1,64,2,9,3,2,0.00010821571709565119,6.199950290107667e-06,31,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p75/my_objective_function_e781ef61_10_batch_size=64,kernel=2,latent_dim=9,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=31_2023-10-26_11-25-38",,,
