,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_CL,config/size_CL,config/kernel,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir,error_type,error_message,error_traceback
0,0.6586440677966102,0.6586440677966102,0.008789079432179119,0.6622549534565981,0.008573135900177343,0.6622549534565981,0.00857313590017734,0.6279661016949153,0.0,0.6327908903756486,0.0,0.6327908903756486,0.0,0.6457627118644068,0.0,0.5807559859867604,0.0,0.5807559859867604,0.0,11973260,11973260,1699254185,False,1,1f38e283,2023-11-06_07-03-05,373.03370213508606,373.03370213508606,92630,1105bb7c0067,172.17.0.2,373.03370213508606,1,,128,3,6,4,4,132,0.000208514195811672,2.2610278573225664e-06,1f38e283,,,
1,0.6884745762711865,0.6884745762711865,0.008938167371820493,0.6925491449019555,0.008747902583589803,0.6925491449019555,0.008747902583589838,0.6830508474576271,0.0,0.6730690926875864,0.0,0.6730690926875865,0.0,0.635593220338983,0.0,0.57569240830596,0.0,0.5756924083059601,0.0,235265046,235265046,1699254722,False,1,d8896d8c,2023-11-06_07-12-02,904.6275279521942,904.6275279521942,92735,1105bb7c0067,172.17.0.2,904.6275279521942,1,,128,2,32,4,3,252,1.0321542373407166e-05,1.3876890513152407e-06,d8896d8c,,,
2,0.726271186440678,0.7189830508474577,0.006621025418516809,0.721314541875899,0.006612255607824399,0.721314541875899,0.0066122556078244046,0.6457627118644068,0.0,0.6408120802351351,0.0,0.6408120802351353,0.0,0.726271186440678,0.0,0.7128350738630786,0.0,0.7128350738630786,0.0,155354209,155354209,1699255649,False,1,230ebf5c,2023-11-06_07-27-29,1813.1467056274414,1813.1467056274414,92782,1105bb7c0067,172.17.0.2,1813.1467056274414,1,,128,2,26,2,3,57,1.5586906959829155e-05,3.196076195503648e-06,230ebf5c,,,
3,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,213452956,213452956,1699254591,True,1,57ce3e38,2023-11-06_07-09-51,406.5072021484375,406.5072021484375,92630,1105bb7c0067,172.17.0.2,406.5072021484375,1,,64,4,26,3,4,144,7.06228427555911e-05,7.2931550708228245e-06,57ce3e38,,,
4,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,165917706,165917706,1699254692,True,1,15d71bb7,2023-11-06_07-11-32,101.21546506881714,101.21546506881714,92630,1105bb7c0067,172.17.0.2,101.21546506881714,1,,64,2,27,4,3,147,0.00023334634870095675,2.8924271368496437e-06,15d71bb7,,,
5,0.6481355932203391,0.6481355932203391,0.0030975706580503503,0.619118995889287,0.0029649108033898606,0.619118995889287,0.0029649108033898883,0.6305084745762712,0.0,0.6001638900651028,0.0,0.6001638900651028,0.0,0.6228813559322034,0.0,0.5621463556571569,0.0,0.5621463556571569,0.0,153690000,153690000,1699255167,True,1,d11439f2,2023-11-06_07-19-27,475.07851934432983,475.07851934432983,92630,1105bb7c0067,172.17.0.2,475.07851934432983,1,,128,3,22,3,4,86,0.0007058133918450769,3.0401990826254834e-06,d11439f2,,,
6,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,106827741,106827741,1699254890,True,1,10c3712f,2023-11-06_07-14-50,167.78194427490234,167.78194427490234,92735,1105bb7c0067,172.17.0.2,167.78194427490234,1,,64,4,29,3,2,126,0.00028302928887996044,6.487365833103838e-06,10c3712f,,,
7,0.7426271186440678,0.7426271186440678,0.009490390367966848,0.7415657720758416,0.009556618033040089,0.7415657720758416,0.009556618033040105,0.6889830508474576,0.0,0.6754751758725579,0.0,0.6754751758725578,0.0,0.6542372881355932,0.0,0.5906990880576481,0.0,0.5906990880576483,0.0,1346866,1346866,1699256195,False,1,1a432ac5,2023-11-06_07-36-35,1305.5556046962738,1305.5556046962738,92735,1105bb7c0067,172.17.0.2,1305.5556046962738,1,,128,2,3,4,2,97,4.136297525822722e-05,4.351856430523338e-06,1a432ac5,,,
8,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,62495076,62495076,1699255245,True,1,e271e169,2023-11-06_07-20-45,77.59260535240173,77.59260535240173,92630,1105bb7c0067,172.17.0.2,77.59260535240173,1,,64,3,22,3,2,116,0.0006733219163047136,5.902074247005849e-06,e271e169,,,
9,0.6719491525423729,0.6719491525423729,0.007013447910576487,0.676254026642541,0.006948226130373339,0.676254026642541,0.0069482261303733224,0.6245762711864407,0.0,0.6308797452277577,0.0,0.6308797452277577,0.0,0.6288135593220339,0.0,0.560160608982325,0.0,0.5601606089823251,0.0,19752253,19752253,1699255623,False,1,c699274f,2023-11-06_07-27-03,377.7472336292267,377.7472336292267,92630,1105bb7c0067,172.17.0.2,377.7472336292267,1,,128,3,9,3,3,208,6.964628442074668e-05,1.828252075646484e-06,c699274f,,,
